nodeCount,screenWidth,screenHeight,screenArea,isModalLike,modalConfidence,hasExitControl,hasDestructiveAction,hasUndoOption,hasConfirmationDialog,interactiveElementCount,textElementCount,errorElementCount,buttonCount,inputCount,controlDensity,textDensity,averageSpacing,spacingDeviation,maxSpacingGap,alignmentDeviation,misalignedElementCount,cornerRadiusDeviation,buttonHeightDeviation,buttonWidthDeviation,buttonAspectRatioDeviation,colorCount,actionColorCount,sameActionColorDeviation,differentActionSameColorScore,colorPatternDeviation,errorContrastRatio,errorVisibilityScore,backgroundContrastAverage,destructiveActionCount,confirmationControlCount,layoutGroupSize,overlayPresent,module_layout,module_color,module_error,module_normal,designId,category,screenType,theme,issueLabel,severity,suggestionCategory
8.0,1440.0,900.0,1296000.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03858024691358025,0.0154320987654321,25.571428571428573,12.163847404233143,40.0,857.0,1.0,12.0,246.0,264.0,11.62962962962963,4.0,3.0,181.74982806044136,0.0,0.7127444237664367,7.08,0.0,7.08,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00057,color,reset_confirmation,Purple,color_inconsistency,medium,standardize_action_color
15.0,412.0,915.0,376980.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.15915963711602737,0.18568624330203193,18.866666666666667,6.897986823865512,23.0,64.0,4.0,0.0,0.0,26.0,0.5199999999999996,4.0,2.0,0.0,1.0,1.0,14.709999999999999,0.0,14.709999999999999,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00058,color,contact_form,Purple,same_color_different_actions,medium,differentiate_action_colors
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,0.15915963711602737,0.05305321237200913,25.428571428571427,13.425531570823692,44.0,362.0,1.0,12.0,256.0,299.0,12.940476190476192,5.0,4.0,381.051177665153,0.0,1.4943183437849137,8.97,0.0,8.97,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,color_00059,color,delete_confirmation,Purple,color_inconsistency,medium,standardize_action_color
34.0,412.0,915.0,376980.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,22.0,0.0,6.0,0.0,0.23873945567404106,0.5835853360921004,14.363636363636363,4.09595648220684,14.0,116.0,16.0,10.0,24.0,138.0,11.625,4.0,6.0,208.22583893455683,10.0,10.0,15.398636363636365,0.0,15.398636363636365,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,color_00060,color,dashboard,Purple,color_inconsistency,medium,standardize_action_color
18.0,768.0,1024.0,786432.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.0762939453125,0.11444091796875001,18.25,7.310095758606723,25.0,72.0,5.0,0.0,0.0,7.0,0.14000000000000057,5.0,2.0,0.0,1.0,1.0,13.94,0.0,13.94,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,color_00061,color,settings,Dark,color_inconsistency,medium,standardize_action_color
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,0.18228217280349984,0.06076072426783328,19.428571428571427,4.271404682207444,10.0,332.0,2.0,12.0,256.0,300.0,12.940476190476192,4.0,3.0,180.34966038226963,0.0,0.7072535701265475,16.67,0.0,16.67,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,color_00062,color,delete_confirmation,Green,weak_error_visibility,medium,improve_error_state_visibility
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,20.428571428571427,5.900536122303824,19.0,83.0,7.0,10.0,26.0,86.0,9.91,5.0,3.0,190.23406634985227,0.0,0.7460159464700089,14.15625,0.0,14.15625,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,color_00063,color,register,Green,color_inconsistency,medium,standardize_action_color
8.0,1440.0,900.0,1296000.0,1.0,0.75,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0308641975308642,0.0154320987654321,26.142857142857142,11.581124685434997,37.0,840.0,1.0,2.0,232.0,310.0,1.7946428571428572,4.0,2.0,287.60041724587256,0.0,1.1278447735132258,16.1,0.0,16.1,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00064,color,delete_confirmation,Light Blue,same_color_different_actions,medium,differentiate_action_colors
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.047660444119082476,0.01906417764763299,21.166666666666668,4.775516260631468,12.0,820.0,1.0,10.0,24.0,163.0,10.0625,4.0,2.0,0.0,2.0,2.0,8.879999999999999,0.0,8.879999999999999,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00065,color,reset_confirmation,Dark,same_color_different_actions,medium,differentiate_action_colors
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.15915963711602737,0.05305321237200913,24.142857142857142,8.659075691823851,28.0,362.0,1.0,10.0,36.0,195.0,10.520833333333334,4.0,3.0,244.34811233156682,1.0,1.0,14.74,0.0,14.74,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00066,color,delete_confirmation,Orange,same_color_different_actions,medium,differentiate_action_colors
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.12476295039425092,0.04990518015770037,21.857142857142858,6.874976808866265,18.0,340.0,2.0,12.0,256.0,270.0,12.940476190476192,4.0,2.0,389.7114317029974,0.0,1.52828012432548,16.67,0.0,16.67,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00067,color,delete_confirmation,Green,same_color_different_actions,medium,differentiate_action_colors
11.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0308641975308642,0.03858024691358025,20.4,7.364781055808788,27.0,628.0,3.0,0.0,0.0,38.0,0.7599999999999998,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,color_00068,color,login,Orange,same_color_different_actions,medium,differentiate_action_colors
8.0,768.0,1024.0,786432.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0762939453125,0.025431315104166668,33.0,28.809720581775867,89.0,521.0,1.0,10.0,36.0,190.0,10.416666666666668,4.0,3.0,0.0,1.0,1.0,13.94,0.0,13.94,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00069,color,delete_confirmation,Dark,same_color_different_actions,medium,differentiate_action_colors
34.0,1920.0,1080.0,2073600.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,22.0,0.0,6.0,0.0,0.043402777777777776,0.10609567901234568,15.16,5.496762683616603,26.0,1002.0,16.0,10.0,24.0,144.0,11.75,4.0,6.0,241.4415043028021,10.0,10.0,15.756363636363638,0.0,15.756363636363638,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,color_00070,color,dashboard,Light Blue,same_color_different_actions,medium,differentiate_action_colors
8.0,1920.0,1080.0,2073600.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.024112654320987654,0.009645061728395061,37.142857142857146,38.819835031034515,115.0,1074.0,2.0,12.0,232.0,276.0,4.857142857142858,4.0,3.0,364.31167974688924,1.0,1.4286732539093696,13.94,0.0,13.94,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00071,color,delete_confirmation,Dark,same_color_different_actions,medium,differentiate_action_colors
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.12152144853566656,0.06076072426783328,21.5,4.716990566028302,12.0,324.0,2.0,2.0,222.0,297.0,2.1921296296296298,5.0,2.0,308.8737606207429,0.0,1.2112696494931094,14.74,0.0,14.74,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00072,color,reset_confirmation,Orange,color_inconsistency,medium,standardize_action_color
34.0,768.0,1024.0,786432.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,22.0,0.0,6.0,0.0,0.11444091796875001,0.27974446614583337,15.565217391304348,4.1580313794800805,15.0,456.0,12.0,10.0,24.0,120.0,11.25,4.0,6.0,244.34811233156682,10.0,10.0,14.504545454545456,0.0,14.504545454545456,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,color_00073,color,dashboard,Orange,weak_error_visibility,medium,improve_error_state_visibility
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03574533308931186,0.014298133235724745,57.142857142857146,89.01112060769,260.0,648.0,2.0,12.0,232.0,280.0,4.857142857142858,4.0,3.0,276.1539425755135,1.0,1.0829566375510333,8.47,0.0,8.47,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00074,color,delete_confirmation,Orange,same_color_different_actions,medium,differentiate_action_colors
18.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.18228217280349984,0.27342325920524974,20.0625,6.279617325124199,21.0,48.0,4.0,0.0,0.0,2.0,0.040000000000000036,4.0,2.0,0.0,1.0,1.0,14.74,0.0,14.74,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,color_00075,color,settings,Orange,same_color_different_actions,medium,differentiate_action_colors
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.15915963711602737,0.05305321237200913,19.857142857142858,6.916410535377259,19.0,346.0,2.0,10.0,36.0,190.0,10.416666666666668,4.0,2.0,0.0,1.0,1.0,15.72,0.0,15.72,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00076,color,delete_confirmation,Purple,weak_error_visibility,medium,improve_error_state_visibility
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.13263303093002282,0.05305321237200913,28.0,20.078417695198425,65.0,338.0,2.0,12.0,246.0,293.0,11.62962962962963,4.0,3.0,0.0,1.0,1.0,8.47,0.0,8.47,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00077,color,reset_confirmation,Orange,same_color_different_actions,medium,differentiate_action_colors
11.0,1920.0,1080.0,2073600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.019290123456790122,0.024112654320987654,20.4,6.053098380168622,21.0,860.0,2.0,0.0,0.0,49.0,0.9799999999999995,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,color_00078,color,login,Green,weak_error_visibility,medium,improve_error_state_visibility
11.0,1920.0,1080.0,2073600.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.024112654320987654,0.024112654320987654,23.1,8.263776376451627,28.0,852.0,3.0,0.0,0.0,47.0,0.9399999999999995,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,color_00079,color,login,Green,same_color_different_actions,medium,differentiate_action_colors
15.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.06944444444444445,0.0617283950617284,19.642857142857142,6.113300988794175,22.0,588.0,3.0,10.0,26.0,20.0,10.366666666666667,3.0,3.0,0.0,5.0,5.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,color_00080,color,register,Green,same_color_different_actions,medium,differentiate_action_colors
15.0,390.0,844.0,329160.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.18228217280349984,0.21266253493741646,18.5,5.7414532754595955,20.0,72.0,2.0,0.0,0.0,27.0,0.54,4.0,2.0,0.0,1.0,1.0,14.709999999999999,0.0,14.709999999999999,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00081,color,contact_form,Purple,same_color_different_actions,medium,differentiate_action_colors
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.18228217280349984,0.06076072426783328,21.333333333333332,4.853406592853679,14.0,300.0,3.0,10.0,36.0,182.0,10.25,5.0,2.0,308.8737606207429,0.0,1.2112696494931094,8.415,0.0,8.415,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00082,color,delete_confirmation,Dark,color_inconsistency,medium,standardize_action_color
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.1519018106695832,0.06076072426783328,20.333333333333332,5.467073155618908,14.0,340.0,3.0,12.0,246.0,282.0,11.62962962962963,4.0,4.0,254.9097879642914,1.0,1.0,7.15,0.0,7.15,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00083,color,reset_confirmation,Purple,color_inconsistency,medium,standardize_action_color
15.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.0462962962962963,0.05401234567901235,17.666666666666668,6.2787118282512555,26.0,40.0,4.0,0.0,0.0,31.0,0.6200000000000001,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00084,color,contact_form,Green,weak_error_visibility,medium,improve_error_state_visibility
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.1519018106695832,0.06076072426783328,19.833333333333332,5.955856128401879,14.0,308.0,2.0,10.0,24.0,150.0,9.791666666666668,4.0,2.0,208.22583893455683,0.0,0.8165719173904189,15.72,0.0,15.72,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00085,color,reset_confirmation,Purple,weak_error_visibility,medium,improve_error_state_visibility
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,19.357142857142858,5.562722134982153,19.0,63.0,3.0,10.0,26.0,74.0,8.370000000000001,4.0,3.0,208.22583893455683,1.0,1.0,14.71,0.0,14.71,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,color_00086,color,register,Purple,same_color_different_actions,medium,differentiate_action_colors
15.0,1920.0,1080.0,2073600.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.028935185185185182,0.03375771604938271,19.285714285714285,4.620274751084637,15.0,32.0,1.0,0.0,0.0,5.0,0.09999999999999964,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00087,color,contact_form,Green,same_color_different_actions,medium,differentiate_action_colors
8.0,1920.0,1080.0,2073600.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.024112654320987654,0.009645061728395061,37.142857142857146,37.669345519091976,113.0,1110.0,1.0,10.0,24.0,187.0,11.1875,4.0,3.0,0.0,1.0,1.0,15.72,0.0,15.72,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00088,color,delete_confirmation,Purple,color_inconsistency,medium,standardize_action_color
8.0,768.0,1024.0,786432.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.06357828776041667,0.025431315104166668,28.428571428571427,22.122110096056407,70.0,512.0,2.0,12.0,256.0,253.0,12.940476190476192,5.0,3.0,122.43365550370535,0.0,0.48013198236747195,9.785,0.0,9.785,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00089,color,delete_confirmation,Orange,color_inconsistency,medium,standardize_action_color
15.0,430.0,932.0,400760.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.1497155404731011,0.1746681305519513,18.785714285714285,4.0914295690341955,12.0,72.0,5.0,0.0,0.0,26.0,0.5199999999999996,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00090,color,contact_form,Orange,color_inconsistency,medium,standardize_action_color
15.0,768.0,1024.0,786432.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.0762939453125,0.08900960286458334,18.133333333333333,7.0603745572659875,24.0,80.0,2.0,0.0,0.0,6.0,0.1200000000000001,4.0,2.0,0.0,1.0,1.0,14.709999999999999,0.0,14.709999999999999,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00091,color,contact_form,Purple,color_inconsistency,medium,standardize_action_color
11.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,2.0,0.03858024691358025,0.03858024691358025,19.7,6.000833275471,21.0,620.0,1.0,10.0,26.0,30.0,9.5,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,color_00092,color,login,Light Blue,same_color_different_actions,medium,differentiate_action_colors
15.0,412.0,915.0,376980.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.15915963711602737,0.18568624330203193,18.2,4.982636517614612,18.0,40.0,2.0,0.0,0.0,46.0,0.9199999999999999,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00093,color,contact_form,Light Blue,color_inconsistency,medium,standardize_action_color
15.0,768.0,1024.0,786432.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.0762939453125,0.08900960286458334,20.214285714285715,4.72347589067584,17.0,32.0,1.0,0.0,0.0,43.0,0.8600000000000003,4.0,2.0,0.0,1.0,1.0,14.709999999999999,0.0,14.709999999999999,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00094,color,contact_form,Purple,weak_error_visibility,medium,improve_error_state_visibility
15.0,1024.0,1366.0,1398784.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.04289439970717423,0.050043466325036604,19.142857142857142,4.733726150223112,17.0,72.0,2.0,0.0,0.0,10.0,0.1999999999999993,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00095,color,contact_form,Orange,weak_error_visibility,medium,improve_error_state_visibility
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.05719253294289898,0.01906417764763299,22.166666666666668,4.336537277085895,13.0,828.0,2.0,10.0,36.0,240.0,11.458333333333334,4.0,2.0,241.4415043028021,0.0,0.9468294286384396,16.1,0.0,16.1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00096,color,delete_confirmation,Light Blue,weak_error_visibility,medium,improve_error_state_visibility
18.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.0462962962962963,0.06944444444444445,19.3125,5.6977928840911725,20.0,299.0,3.0,0.0,0.0,13.0,0.2600000000000007,4.0,2.0,0.0,1.0,1.0,15.720000000000002,0.0,15.720000000000002,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,color_00097,color,settings,Purple,weak_error_visibility,medium,improve_error_state_visibility
11.0,1024.0,1366.0,1398784.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.02859626647144949,0.03574533308931186,19.6,5.0039984012787215,17.0,412.0,3.0,0.0,0.0,6.0,0.120000000000001,4.0,2.0,0.0,1.0,1.0,14.710000000000003,0.0,14.710000000000003,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,color_00098,color,login,Purple,weak_error_visibility,medium,improve_error_state_visibility
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.15915963711602737,0.05305321237200913,21.428571428571427,5.948760803902005,18.0,354.0,2.0,10.0,36.0,235.0,11.354166666666668,4.0,3.0,244.34811233156682,1.0,1.0,8.47,0.0,8.47,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00099,color,delete_confirmation,Orange,color_inconsistency,medium,standardize_action_color
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.1519018106695832,0.06076072426783328,21.0,4.69041575982343,12.0,340.0,2.0,12.0,246.0,255.0,11.62962962962963,4.0,3.0,287.60041724587256,0.0,1.1278447735132258,16.1,0.0,16.1,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00100,color,reset_confirmation,Light Blue,weak_error_visibility,medium,improve_error_state_visibility
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.04289439970717423,0.014298133235724745,54.714285714285715,80.2633420786392,236.0,649.0,1.0,10.0,36.0,216.0,10.958333333333334,4.0,2.0,0.0,1.0,1.0,16.1,0.0,16.1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00101,color,delete_confirmation,Light Blue,weak_error_visibility,medium,improve_error_state_visibility
15.0,412.0,915.0,376980.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.15915963711602737,0.18568624330203193,18.4,6.301322612489117,20.0,48.0,2.0,0.0,0.0,32.0,0.6399999999999997,4.0,2.0,0.0,1.0,1.0,14.709999999999999,0.0,14.709999999999999,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00102,color,contact_form,Purple,same_color_different_actions,medium,differentiate_action_colors
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.047660444119082476,0.01906417764763299,20.333333333333332,3.858612300930075,9.0,832.0,1.0,12.0,232.0,263.0,4.857142857142858,4.0,3.0,241.4415043028021,0.0,0.9468294286384396,16.1,0.0,16.1,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00103,color,delete_confirmation,Light Blue,weak_error_visibility,medium,improve_error_state_visibility
8.0,1440.0,900.0,1296000.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03858024691358025,0.0154320987654321,19.571428571428573,4.865538961693257,14.0,882.0,2.0,12.0,232.0,272.0,4.857142857142858,4.0,2.0,372.3909236273086,0.0,1.4603565632443476,14.74,0.0,14.74,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00104,color,delete_confirmation,Orange,same_color_different_actions,medium,differentiate_action_colors
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.13263303093002282,0.05305321237200913,24.285714285714285,11.816626128520124,40.0,338.0,2.0,10.0,12.0,226.0,3.0833333333333335,4.0,3.0,180.34966038226963,1.0,1.0,16.67,0.0,16.67,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00105,color,delete_confirmation,Green,weak_error_visibility,medium,improve_error_state_visibility
15.0,1024.0,1366.0,1398784.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.04289439970717423,0.050043466325036604,19.714285714285715,5.737453036578057,16.0,40.0,2.0,0.0,0.0,3.0,0.0600000000000005,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00106,color,contact_form,Light Blue,same_color_different_actions,medium,differentiate_action_colors
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.12476295039425092,0.04990518015770037,23.142857142857142,7.845445838711989,26.0,372.0,2.0,12.0,256.0,310.0,12.940476190476192,4.0,4.0,268.1436182347065,1.0,1.0515436009204175,2.22,0.0,2.22,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00107,color,delete_confirmation,Dark,color_inconsistency,medium,standardize_action_color
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.12476295039425092,0.04990518015770037,25.571428571428573,17.061712716381276,55.0,326.0,2.0,12.0,232.0,288.0,4.857142857142858,4.0,3.0,227.22235805483578,0.0,0.8910680708032775,7.58,0.0,7.58,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00108,color,delete_confirmation,Green,color_inconsistency,medium,standardize_action_color
8.0,768.0,1024.0,786432.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.06357828776041667,0.025431315104166668,31.428571428571427,25.246539467856593,80.0,526.0,1.0,12.0,246.0,310.0,11.62962962962963,4.0,3.0,229.30547311392286,0.0,0.8992371494663641,13.94,0.0,13.94,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,color_00109,color,reset_confirmation,Dark,same_color_different_actions,medium,differentiate_action_colors
15.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.0462962962962963,0.05401234567901235,19.666666666666668,5.198290317231447,19.0,40.0,1.0,0.0,0.0,18.0,0.3600000000000003,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,color_00110,color,contact_form,Green,color_inconsistency,medium,standardize_action_color
18.0,1920.0,1080.0,2073600.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.028935185185185182,0.043402777777777776,18.375,5.56636101955308,20.0,543.0,5.0,0.0,0.0,20.0,0.40000000000000036,4.0,2.0,0.0,1.0,1.0,15.720000000000002,0.0,15.720000000000002,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,color_00111,color,settings,Purple,color_inconsistency,medium,standardize_action_color
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,0.05719253294289898,0.01906417764763299,19.5,5.220153254455275,14.0,809.0,1.0,12.0,256.0,309.0,12.940476190476192,5.0,5.0,308.8737606207429,1.0,1.2112696494931094,9.785,0.0,9.785,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,color_00112,color,delete_confirmation,Orange,color_inconsistency,medium,standardize_action_color
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.22457331070965167,0.19962072063080147,20.214285714285715,7.398634733406384,30.0,75.0,5.0,10.0,26.0,110.0,10.433333333333334,4.0,3.0,0.0,3.0,3.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,color_00113,color,register,Green,same_color_different_actions,medium,differentiate_action_colors
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.1519018106695832,0.06076072426783328,18.142857142857142,8.407965125464091,24.0,308.0,2.0,10.0,24.0,146.0,9.708333333333334,4.0,2.0,274.14229881577927,0.0,1.075067838493252,13.94,0.0,13.94,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,color_00114,color,reset_confirmation,Dark,same_color_different_actions,medium,differentiate_action_colors
